,Unnamed: 0.1,Unnamed: 0,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade) After Normalization,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade After Normalization,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade) After Normalization,Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade) After Normalization,Curricular units 2nd sem (without evaluations),Unemployment rate After Normalization,Inflation rate After Normalization,GDP After Normalization,Target,Avg Grade After Normalization,Total Pass Rate After Normalization,Total Missed Rate After Normalization,Economic Pressure Index After Normalization,Age x Admission grade After Normalization,Scholarship holder x Pass rate After Normalization,Daytime attendance x Pass rate After Normalization
818,818,818,1,17,2,9500,1,1,0.5864578351256783,1,19,37,3,5,0.43552206344925537,1,0,0,0,0,1,20,0,0,7,7,7,0.7132639544370861,0,0,8,10,7,0.7088461536699113,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Enrolled,0.5959462240693701,0.9333333333333333,0.0,0.2479567361029612,0.055976839465856576,0.9333333333333333,0.9333333333333333
819,819,819,1,1,1,8014,0,1,0.5283337828952374,1,34,37,9,90,0.38599405379691376,1,0,0,1,0,0,25,0,0,6,6,6,0.6799116996026491,0,0,6,6,6,0.6910256408993097,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.5615678855034101,1.0,0.0,0.25604433168610846,0.1500044343392447,0.0,0.0
820,820,820,1,1,1,9147,1,1,0.6530653382772872,1,19,19,9,9,0.45423191800836094,1,0,0,1,0,1,18,0,0,5,10,5,0.6357615894039735,0,0,5,8,4,0.624615384663432,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.49049550952957816,0.9,0.0,0.37452760697921644,0.018235183200168037,0.9,0.9
821,821,821,1,1,3,171,1,1,0.6871420769563974,1,12,19,9,3,0.7054397522805722,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.0,0.0,0.0,0.37452760697921644,0.04119346839712301,0.0,0.0
822,822,822,1,1,1,9085,1,1,0.6395773680065004,6,1,19,4,7,0.5062125487151263,1,0,0,1,0,0,20,1,0,7,9,6,0.7795648058278146,0,1,7,16,6,0.7107692308239053,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Enrolled,0.6433389106224732,0.8571428571428571,0.0,0.3057830445224644,0.05714192641060617,0.0,0.8571428571428571
823,823,823,1,1,2,9238,1,1,0.5936818197721161,1,19,19,9,9,0.17791800753832376,1,0,0,1,0,1,20,0,0,6,7,6,0.6660359507284769,0,0,6,7,6,0.7153846156704142,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.5683181356225381,1.0,0.0,0.3057830445224644,0.051731131980223,1.0,1.0
824,824,824,1,18,4,9773,1,1,0.4720100754839749,1,1,1,9,9,0.258752760024322,1,0,0,1,0,1,21,0,0,6,6,6,0.6622516556291391,0,0,6,6,6,0.6192307692784024,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.5039396449393123,1.0,0.0,0.2479567361029612,0.07192733378035393,1.0,1.0
825,825,825,1,17,3,9670,1,1,0.5410972836775345,1,1,3,4,3,0.3353329615378904,1,0,0,1,0,0,18,0,0,6,8,6,0.7417218543046358,0,0,6,9,5,0.7538461539041421,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.6465482895911626,0.9166666666666666,0.0,0.13109097992648266,0.01647151077287634,0.0,0.9166666666666666
826,826,826,1,17,1,9853,1,1,0.5539488427689498,1,1,1,5,7,0.3872301697151741,1,0,0,1,0,0,18,0,0,7,8,7,0.6130558182781457,0,0,7,9,6,0.7089743592083827,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Dropout,0.529141436320295,0.9285714285714286,0.0,0.2479567361029612,0.01724132135686096,0.0,0.9285714285714286
827,827,827,1,1,3,9070,1,1,0.5864578351256783,1,1,3,9,7,0.443749013929736,1,0,0,1,0,1,18,0,0,6,6,6,0.8388520969536424,0,0,6,6,6,0.8256410255250494,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.7697244922005428,1.0,0.0,0.2479567361029612,0.018079686386484828,1.0,1.0
828,828,828,1,1,4,9500,1,1,0.6940179508449652,1,19,19,4,5,0.5640419568173058,1,0,0,1,0,0,18,0,0,8,8,8,0.7549668874172185,0,0,8,8,8,0.767307692366716,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.6654017261353024,1.0,0.0,0.33045021105106365,0.019864036332577717,0.0,1.0
829,829,829,1,43,1,9670,1,1,0.6328642957489701,1,3,19,3,5,0.379791741944274,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Dropout,0.0,0.0,0.0,0.7607102960745002,0.036094651607288364,0.0,0.0
830,830,830,1,17,1,9254,1,1,0.6128497478849576,1,39,3,3,3,0.4737485946364366,1,0,0,1,0,0,20,0,0,6,8,6,0.6181015454304636,0,0,6,10,6,0.5923076923532545,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.4597141444213038,1.0,0.0,0.37452760697921644,0.05660687096531142,0.0,1.0
831,831,831,1,39,1,9238,1,9,0.5936818197721161,1,34,34,0,0,0.34437396297301603,0,0,0,1,0,0,47,0,0,6,12,0,0.0,0,0,5,10,0,0.0,0,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.0,0.0,0.0,0.25604433168610846,0.5657055470234076,0.0,0.0
832,832,832,1,43,1,9130,1,1,0.5093554269594185,6,1,3,9,2,0.36979199730022216,0,0,1,1,0,0,21,1,2,5,9,5,0.6993377483443708,2,0,5,7,2,0.6730769231286983,2,0.1739371508837802,0.2183445031342835,0.5059197806969964,Enrolled,0.562746762513595,0.7,0.26666666666666666,0.27949835887723573,0.07384893445234625,0.0,0.7
833,833,833,2,39,1,9130,1,1,0.573389560059012,1,37,37,9,6,0.7783389089253667,0,0,0,1,1,0,31,0,1,6,11,2,0.6357615894039735,1,1,6,12,1,0.5384615385029586,1,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.43823543170008816,0.25,0.1111111111111111,0.5609466851707618,0.27384008860362596,0.0,0.25
834,834,834,2,39,1,9119,1,1,0.4475757310590674,1,37,37,90,5,0.6909030817419755,1,0,0,1,1,0,46,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.0,0.0,0.0,0.25604433168610846,0.5599071213012123,0.0,0.0
835,835,835,1,1,3,9119,1,1,0.5930240300769907,1,3,1,3,4,0.3921602411258114,1,0,0,1,1,0,18,0,0,5,9,4,0.6357615894039735,0,0,5,10,2,0.5923076923532545,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.4706125978429604,0.6,0.0,0.13109097992648266,0.017314450939067805,0.0,0.6
836,836,836,1,17,3,9119,1,1,0.6261719444804298,1,3,3,3,4,0.43552206344925537,1,1,0,1,1,0,19,0,0,5,10,3,0.7064017658278146,0,0,5,9,4,0.5788461538906805,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Dropout,0.5067594495615809,0.7,0.0,0.13109097992648266,0.036967246218565175,0.0,0.7
837,837,837,1,51,1,9556,1,1,0.5799129808684127,1,1,37,152,193,0.4495858885330968,1,0,0,1,1,0,23,0,0,7,11,5,0.657710501192053,0,0,7,13,2,0.7269230769789942,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.5703497345217043,0.5,0.0,0.13109097992648266,0.1132721814724727,0.0,0.5
838,838,838,1,44,1,9130,1,39,0.7078296001028215,1,3,1,2,8,0.6909030817419755,0,0,0,0,1,0,22,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Dropout,0.0,0.0,0.0,0.5884445101534626,0.09862600124146476,0.0,0.0
839,839,839,1,1,1,9147,1,1,0.5410972836775345,1,38,1,3,10,0.2983898220433865,1,0,0,1,1,0,19,0,0,5,5,5,0.7311258278145696,0,0,5,7,5,0.6676923077436687,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5805528184223294,1.0,0.0,0.33045021105106365,0.034820105278917435,0.0,1.0
840,840,840,1,1,1,9147,1,1,0.4355001521006279,41,3,3,9,9,0.19279109419157692,0,0,1,0,0,0,19,1,0,5,14,0,0.0,0,0,5,5,0,0.0,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Dropout,0.0,0.0,0.0,0.13109097992648266,0.033166698688163354,0.0,0.0
841,841,841,1,17,1,9147,1,1,0.48436693091916116,1,3,1,3,4,0.31437768488302353,0,0,0,0,1,0,22,0,0,5,10,4,0.609271523178808,0,0,5,11,4,0.7538461539041421,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.555688900725685,0.8,0.0,0.13109097992648266,0.0917997175505717,0.0,0.8
842,842,842,1,39,1,9130,1,1,0.5936818197721161,1,3,34,3,0,0.36979199730022216,0,0,1,0,1,0,29,0,0,5,11,0,0.0,4,0,5,6,0,0.0,1,0.0978396473721263,0.0,0.217024957975818,Dropout,0.0,0.0,0.3333333333333333,0.33045021105106365,0.22549234775989546,0.0,0.0
843,843,843,1,1,3,9500,1,1,0.6871420769563974,1,37,38,9,5,0.5408784221219207,1,0,0,1,0,0,18,0,0,7,7,6,0.7426048566887417,0,0,7,7,6,0.7547435899811341,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.6477981735964943,0.8571428571428571,0.0,0.25604433168610846,0.01952044301036876,0.0,0.8571428571428571
844,844,844,1,1,1,9238,1,1,0.659840070025209,1,38,34,9,9,0.5280166919947291,1,0,0,1,0,0,18,0,0,6,9,5,0.6039735099337749,0,0,6,8,5,0.5815384615831953,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.4446343635162667,0.8333333333333334,0.0,0.33045021105106365,0.019329660185472997,0.0,0.8333333333333334
845,845,845,1,1,1,171,1,1,0.47817696000564597,1,37,37,9,8,0.4771548130969485,1,0,1,0,0,1,23,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.0,0.0,0.0,0.33045021105106365,0.11379471605495184,0.0,0.0
846,846,846,2,39,1,9991,0,1,0.7780665087472556,1,1,1,194,131,0.4703311057992785,0,0,0,1,0,0,34,0,0,5,12,5,0.5509933774834437,0,0,5,11,5,0.6461538462035503,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.4510716329622819,1.0,0.0,0.3057830445224644,0.32308644525446206,0.0,0.0
847,847,847,1,17,1,9147,1,1,0.4968156785970186,1,19,19,9,9,0.3970674216767307,0,0,0,1,0,0,19,0,0,5,11,3,0.5651214129801324,0,0,5,9,4,0.5519230769655326,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.404244639843076,0.7,0.0,0.2479567361029612,0.03636514466445362,0.0,0.7
848,848,848,1,1,1,9085,1,1,0.5219853078690102,1,1,1,2,5,0.28216273013952176,1,0,0,1,0,0,18,0,0,5,9,4,0.7549668874172185,0,0,5,8,5,0.6846153844372782,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Enrolled,0.6082141011511415,0.9,0.0,0.27949835887723573,0.01568281696215046,0.0,0.9
849,849,849,1,17,6,9500,1,1,0.659840070025209,1,1,19,4,4,0.4873064762089889,0,0,0,1,0,1,20,0,3,7,7,7,0.7371806998675496,0,5,8,8,8,0.759567307750736,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.6473181884601806,1.0,0.0,0.2479567361029612,0.05683032551876699,1.0,1.0
850,850,850,1,1,6,9500,1,1,0.5930240300769907,1,3,3,1,1,0.4449190099649023,1,0,0,1,0,0,19,0,0,7,9,7,0.7290654892715231,0,0,8,11,7,0.6905096154377316,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.5944150169842984,0.9333333333333333,0.0,0.7607102960745002,0.03711437842004145,0.0,0.9333333333333333
851,851,851,1,5,2,9853,1,1,0.5219853078690102,1,19,19,4,5,0.27258400459380994,1,0,0,1,0,0,22,0,0,6,10,5,0.6675496688741722,0,0,6,9,4,0.6057692308158285,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Enrolled,0.49888044270197385,0.75,0.0,0.5884445101534626,0.09104201164143344,0.0,0.75
852,852,852,1,1,1,9238,1,1,0.8067006615531959,1,19,19,9,9,0.6817055917634463,1,0,0,1,0,1,23,0,0,6,7,6,0.7341532641059603,0,0,6,6,6,0.7628205130586786,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.6474409615689751,1.0,0.0,0.27949835887723573,0.11767172095874229,1.0,1.0
853,853,853,2,39,1,9500,1,1,0.5936818197721161,1,1,19,9,9,0.36979199730022216,0,0,0,1,1,1,34,0,0,8,8,7,0.7333964047682119,0,0,8,8,7,0.7453846152881065,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.6348130422033375,0.875,0.0,0.5884445101534626,0.32026948107711384,0.875,0.875
854,854,854,1,17,4,9119,1,1,0.5539488427689498,1,19,19,5,5,0.3748036393938996,1,0,1,0,1,0,18,0,0,5,12,0,0.0,0,0,5,8,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Enrolled,0.0,0.0,0.0,0.33045021105106365,0.017056994012491222,0.0,0.0
855,855,855,1,1,3,9773,1,1,0.6395773680065004,1,1,39,4,1,0.46690228283081936,1,1,0,1,1,0,21,0,0,6,6,5,0.6251655629139073,0,0,6,9,0,0.0,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.16513867531419799,0.4166666666666667,0.0,0.5609466851707618,0.07552948625107025,0.0,0.4166666666666667
856,856,856,1,1,1,9238,1,1,0.5539488427689498,1,1,19,4,3,0.6118064775799326,1,0,0,1,1,0,22,0,0,6,6,6,0.6710816778807946,0,0,6,6,6,0.7448717947496056,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.5913467622663022,1.0,0.0,0.27949835887723573,0.09719200538487544,0.0,1.0
857,857,857,1,39,1,9003,1,12,0.5936818197721161,1,37,1,9,10,0.4884282858118354,0,0,0,1,1,0,28,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Dropout,0.0,0.0,0.0,0.2479567361029612,0.20927435070325107,0.0,0.0
858,858,858,1,5,4,9119,1,1,0.47817696000564597,1,19,37,4,6,0.28216273013952176,1,0,0,1,1,0,23,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.0,0.0,0.0,0.25604433168610846,0.11009888430718406,0.0,0.0
859,859,859,1,1,1,9773,1,1,0.4355001521006279,1,34,38,0,3,0.17641976442807206,0,0,0,1,1,0,20,0,0,6,11,4,0.5695364238410596,0,0,6,13,2,0.5384615385029586,0,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.3991162750965101,0.5,0.0,0.25604433168610846,0.05170643865011998,0.0,0.5
860,860,860,1,18,2,9119,1,1,0.6128497478849576,1,1,2,5,4,0.40316948217758153,1,0,0,1,1,0,18,0,0,5,7,5,0.6675496688741722,0,0,5,9,3,0.7134615385164201,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.5680643972214153,0.8,0.0,0.37452760697921644,0.017477755104762793,0.0,0.8
861,861,861,1,39,2,9147,1,12,0.5936818197721161,1,19,38,9,9,0.36979199730022216,1,0,1,0,1,0,28,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.0,0.0,0.0,0.33045021105106365,0.20653692109645183,0.0,0.0
862,862,862,1,44,1,9070,1,39,0.5093554269594185,1,1,19,5,8,0.3672772896003913,0,0,0,1,1,0,21,0,2,7,7,2,0.6357615894039735,0,5,9,10,7,0.6538461537426036,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Dropout,0.5087775873591431,0.5625,0.0,0.3057830445224644,0.07380541592570278,0.0,0.5625
863,863,863,1,39,1,9670,1,1,0.5936818197721161,1,38,19,9,8,0.40560044886789726,0,0,1,0,1,0,25,0,0,6,7,3,0.7417218543046358,0,0,6,9,2,0.78076923082929,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.6654017261353024,0.4166666666666667,0.0,0.37452760697921644,0.15040836343318303,0.0,0.4166666666666667
864,864,864,1,44,1,9085,1,39,0.7780665087472556,1,1,1,5,4,0.7783389089253667,1,1,0,0,1,0,19,0,2,6,6,6,0.7417218543046358,0,1,6,11,6,0.7269230769789942,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Dropout,0.627920609981911,1.0,0.0,0.3057830445224644,0.042334883151911196,0.0,1.0
865,865,865,1,1,4,9500,1,1,0.5604073954142103,1,1,1,4,10,0.43315954388063815,1,0,0,1,1,1,18,0,0,7,7,7,0.77789971602649,0,0,8,9,8,0.8106837609854373,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.7130638667410553,1.0,0.0,0.3057830445224644,0.01792260884014102,1.0,1.0
866,866,866,1,39,1,9119,1,3,0.573389560059012,1,1,38,90,90,0.6285336170621072,0,0,0,1,1,0,29,0,0,3,3,0,0.0,3,0,5,0,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.0,0.0,0.25,0.27949835887723573,0.23167580935399135,0.0,0.0
867,867,867,1,39,1,9119,1,19,0.5936818197721161,1,37,38,3,7,0.029356730307725343,0,0,0,1,1,1,29,0,0,5,6,0,0.0,0,0,5,7,0,0.0,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Dropout,0.0,0.0,0.0,0.3057830445224644,0.21735655421936995,0.0,0.0
868,868,868,1,18,1,9254,1,1,0.6195003996999181,1,19,19,4,5,0.4530723565519814,0,0,0,1,1,0,20,0,0,6,7,6,0.7341532641059603,0,0,6,7,5,0.6892307692837871,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.5970336478074297,0.9166666666666666,0.0,0.5609466851707618,0.05626609504662683,0.0,0.9166666666666666
869,869,869,1,1,1,171,1,1,0.7995136740455155,1,19,1,9,7,0.6256022467498568,0,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.0,0.0,0.0,0.33045021105106365,0.020777183000917743,0.0,0.0
870,870,870,1,1,1,9254,1,1,0.5410972836775345,1,1,1,191,193,0.2983898220433865,0,0,0,1,1,0,20,0,0,6,8,6,0.6963103120529801,0,0,6,7,6,0.6730769231286983,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.5607264590237546,1.0,0.0,0.13109097992648266,0.053716691108332604,0.0,1.0
871,871,871,2,39,1,9119,1,1,0.5093554269594185,1,34,34,0,0,0.5947925105984773,1,0,0,1,1,0,33,0,0,5,14,1,0.9536423841059603,0,0,5,9,2,0.7000000000538462,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.7630198687663796,0.3,0.0,0.33045021105106365,0.3074328342377538,0.0,0.3
872,872,872,1,42,1,9991,0,1,0.7078296001028215,1,19,19,5,5,0.28759871811718085,0,0,0,1,1,0,30,0,11,15,15,13,0.6072338256953642,0,6,11,15,10,0.6237179485864399,1,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.4720877655397408,0.8846153846153846,0.02564102564102564,0.5609466851707618,0.24241576864146863,0.0,0.0
873,873,873,1,1,1,9556,1,1,0.6062200765100134,1,1,1,1,1,0.505110025359297,0,0,0,1,1,1,21,0,0,7,14,5,0.5933774834437086,0,0,8,11,6,0.6237179485864399,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Enrolled,0.4635165735294661,0.7333333333333333,0.0,0.5609466851707618,0.07619069417647784,0.7333333333333333,0.7333333333333333
874,874,874,1,1,1,9003,1,1,0.6940179508449652,1,1,19,194,194,0.6295088099554818,0,0,1,1,1,0,18,0,0,6,6,5,0.7947019867549668,0,0,6,8,4,0.78076923082929,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.7037817626481401,0.75,0.0,0.13109097992648266,0.020835130505385102,0.0,0.75
875,875,875,1,1,1,9500,1,1,0.6261719444804298,1,38,38,9,9,0.4519114994691975,0,0,0,1,1,1,19,0,0,7,9,7,0.7546725531125829,0,0,8,12,8,0.6587179485891322,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.590544380610973,1.0,0.0,0.7607102960745002,0.037223862960881815,1.0,1.0
876,876,876,1,17,1,9070,1,1,0.5030742324882614,1,38,19,9,9,0.3077447616601958,0,0,0,1,1,1,21,0,0,6,8,4,0.609271523178808,0,0,6,7,5,0.5923076923532545,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Dropout,0.45430461695542784,0.75,0.0,0.7607102960745002,0.072775169784773,0.75,0.75
877,877,877,1,39,2,9556,1,1,0.573389560059012,1,19,19,4,5,0.08430784005798841,0,0,0,1,1,1,25,0,0,7,7,2,0.5298013245033113,0,0,7,7,0,0.0,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Dropout,0.12848655544409032,0.14285714285714285,0.0,0.7607102960745002,0.14378912354253387,0.14285714285714285,0.14285714285714285
878,878,878,1,1,2,9670,1,1,0.6062200765100134,1,19,19,7,10,0.3872301697151741,0,0,0,1,1,0,19,0,0,5,7,3,0.6534216333774835,0,0,5,5,5,0.624615384663432,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5016884985838683,0.8,0.0,0.33045021105106365,0.036211118403351616,0.0,0.8
879,879,879,1,44,1,9070,1,39,0.5093554269594185,1,19,1,9,3,0.36979199730022216,1,0,0,1,1,0,23,0,2,7,8,5,0.6463576158940397,0,5,9,10,7,0.6538461537426036,1,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.5155828651705864,0.75,0.041666666666666664,0.5609466851707618,0.11175978777923357,0.0,0.75
880,880,880,1,17,2,9070,1,1,0.5475121059982184,1,38,38,9,8,0.4873064762089889,1,0,0,1,1,1,19,0,0,6,6,6,0.7240618103311258,0,0,6,7,5,0.7107692308239053,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.6046512864823902,0.9166666666666666,0.0,0.3057830445224644,0.03777805796883005,0.9166666666666666,0.9166666666666666
881,881,881,1,1,1,171,1,1,0.7009138174381458,1,3,2,2,5,0.7009204843406032,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.0,0.0,0.0,0.33045021105106365,0.04112270819433134,0.0,0.0
882,882,882,1,39,1,9003,1,1,0.4475757310590674,1,19,37,9,6,0.36979199730022216,0,0,1,0,1,0,31,0,0,6,15,1,0.5827814569536424,0,0,6,10,0,0.0,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.14839267965069025,0.08333333333333333,0.0,0.5609466851707618,0.26340320108678283,0.0,0.08333333333333333
883,883,883,1,39,1,9003,1,1,0.5936818197721161,1,37,37,4,7,0.4884282858118354,0,0,1,0,1,0,32,0,0,6,8,3,0.6887417218543046,0,4,10,14,6,0.6153846155088758,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.5185108807238027,0.5625,0.0,0.5609466851707618,0.28548711872942556,0.0,0.5625
884,884,884,1,16,2,9500,1,1,0.5539488427689498,1,2,38,4,9,0.35715865360877785,1,0,0,1,0,1,19,0,0,8,12,7,0.6675496688741722,0,0,8,12,7,0.6784615385137278,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5451715116258767,0.875,0.0,0.27949835887723573,0.03574027520347839,0.875,0.875
885,885,885,1,42,1,9773,1,6,0.5093554269594185,1,34,34,0,0,0.3946166814179364,1,0,0,1,0,0,34,0,8,10,11,10,0.6463576158940397,0,5,10,12,9,0.6641025639741618,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.5220988973870101,0.95,0.0,0.25604433168610846,0.3209650337522625,0.0,0.95
886,886,886,1,16,6,9773,1,1,0.6128497478849576,1,38,14,0,0,0.4850591812789169,1,0,0,1,0,0,21,0,0,6,6,6,0.6975717441059602,0,0,6,6,6,0.7000000000538462,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.5793585905807842,1.0,0.0,0.25604433168610846,0.07584370228060289,0.0,1.0
887,887,887,1,43,2,9238,1,1,0.4475757310590674,1,37,37,9,7,0.27120872576387356,1,0,0,1,0,1,53,0,4,7,16,6,0.5827814569536424,0,2,7,9,7,0.5923076923532545,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.43823543170008816,0.9285714285714286,0.0,0.33045021105106365,0.6761168608531808,0.9285714285714286,0.9285714285714286
888,888,888,1,1,1,9500,1,1,0.6128497478849576,1,19,19,4,7,0.5535789136387024,0,0,0,1,0,1,19,0,0,7,7,7,0.7424787131125827,0,0,8,8,8,0.8265384616020415,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.6985206185561945,1.0,0.0,0.37452760697921644,0.03881571521206317,1.0,1.0
889,889,889,1,1,3,9773,1,1,0.6734506179271283,1,38,38,9,5,0.5226092161407045,0,0,0,1,0,1,20,0,0,6,9,4,0.6887417218543046,0,0,6,13,4,0.6057692308158285,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5124186102908598,0.6666666666666666,0.0,0.27949835887723573,0.057412168481842385,0.6666666666666666,0.6666666666666666
890,890,890,1,1,2,9773,1,1,0.7709556099709116,1,1,19,9,9,0.7027307310721653,1,0,0,1,0,0,18,0,0,6,6,6,0.7417218543046358,0,0,6,6,6,0.7897435899838264,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.6717361942904875,1.0,0.0,0.27949835887723573,0.02192125848480847,0.0,1.0
891,891,891,1,39,1,171,1,1,0.6871420769563974,1,37,38,175,193,0.5247756554511724,0,0,0,0,0,0,32,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.0,0.0,0.0,0.5609466851707618,0.28644561481406283,0.0,0.0
892,892,892,1,43,1,9500,1,1,0.7078296001028215,1,37,37,9,9,0.497358953125687,1,0,0,1,0,1,21,0,0,8,8,7,0.7644276254304636,0,0,8,8,7,0.7769230770597634,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.6790061125417491,0.875,0.0,0.5884445101534626,0.0760565572175238,0.875,0.875
893,893,893,1,7,1,8014,0,3,0.6395773680065004,1,37,12,9,4,0.5947925105984773,0,0,0,0,0,0,26,0,0,5,9,0,0.0,0,0,5,10,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.0,0.0,0.0,0.33045021105106365,0.17344692460066075,0.0,0.0
894,894,894,1,42,1,9085,1,39,0.7078296001028215,1,1,1,4,7,0.6909030817419755,1,0,0,1,0,0,26,0,11,18,45,18,0.6269315671523179,10,9,13,27,13,0.671005917128539,5,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.5139466796124686,1.0,0.3225806451612903,0.7607102960745002,0.17550618791808936,0.0,1.0
